algorithm,params,run-id,0-FNR,0-FNR_over_1-FNR,0-FPR,0-FPR_over_1-FPR,0-TNR,0-TNR_over_1-TNR,0-TPR,0-TPR_over_1-TPR,0-accuracy,0-accuracy_over_1-accuracy,0-calibration+,0-calibration+_over_1-calibration+,0-calibration-,0-calibration-_over_1-calibration-,1-FNR,1-FPR,1-TNR,1-TPR,1-accuracy,1-calibration+,1-calibration-,BCR,CV,DIavgall,DIbinary,MCC,TNR,TPR,accuracy,age-FNR,age-FNRDiff,age-FNRRatio,age-FPR,age-FPRDiff,age-FPRRatio,age-TNR,age-TNRDiff,age-TNRRatio,age-TPR,age-TPRDiff,age-TPRRatio,age-accuracy,age-accuracyDiff,age-accuracyRatio,age-calibration+,age-calibration+Diff,age-calibration+Ratio,age-calibration-,age-calibration-Diff,age-calibration-Ratio,diff:1-FNRto0-FNR,diff:1-FPRto0-FPR,diff:1-TNRto0-TNR,diff:1-TPRto0-TPR,diff:1-accuracyto0-accuracy,diff:1-calibration+to0-calibration+,diff:1-calibration-to0-calibration-
SVM,,0,1.0,1.0,0.0,0.0,1.0,1.0003139470999136,0.0,1.0,0.6778679026651216,0.7559176800146022,1.0,0.0,0.32213209733487835,3.1275217433661053,1.0,0.0003138485680659331,0.9996861514319341,0.0,0.8967483108108109,0.0,0.10299915516755843,0.49984996249062263,0.9997184684684685,1.0,0.0,-0.005888448924195074,0.9996999249812453,0.0,0.8842147170061708,1.0,1.0,1.0,0.00015692428403296654,0.9996861514319341,1.0,0.9998430757159671,1.0003138485680658,1.0003139470999136,1.0,1.0,1.0,0.7873081067379663,0.7811195918543108,0.7559176800146022,0.5,2.0,1.0,0.2125656262512184,1.2191329421673198,3.1275217433661053,1.0,0.9996861514319341,1.0003138485680658,1.0,0.7811195918543108,2.0,1.2191329421673198
SVM,,1,1.0,1.0,0.0,0.0,1.0,1.0004715868898846,0.0,1.0,0.6828978622327792,0.7637313276515142,1.0,0.0,0.3171021377672209,3.0067624703087885,1.0,0.00047136460051855344,0.9995286353994814,0.0,0.8941598144634197,0.0,0.10546298249314491,0.4997745039085989,0.9995783259540375,1.0,0.0,-0.00727307747506349,0.9995490078171978,0.0,0.8823568442704531,1.0,1.0,1.0,0.00023568230025927672,0.9995286353994814,1.0,0.9997643176997407,1.0004713646005186,1.0004715868898846,1.0,1.0,1.0,0.7885288383480995,0.7887380477693594,0.7637313276515142,0.5,2.0,1.0,0.2112825601301829,1.211639155274076,3.0067624703087885,1.0,0.9995286353994814,1.0004713646005186,1.0,0.7887380477693594,2.0,1.211639155274076
SVM,,2,1.0,1.0019880715705765,0.0,0.0,1.0,1.0003947576188221,0.0,0.0,0.6936936936936937,0.7765930742487692,1.0,2.6666666666666665,0.3063063063063063,2.8773306109290204,0.998015873015873,0.0003946018467366752,0.9996053981532633,0.001984126984126984,0.893252485369809,0.375,0.10645502645502646,0.5006526533403127,0.9994359444405274,1.0,0.0,0.018307233539890645,0.9996236923308497,0.0016816143497757848,0.8814942605002986,0.9990079365079365,1.001984126984127,1.0019880715705765,0.0001973009233683376,0.9996053981532633,1.0,0.9998026990766317,1.0003946018467367,1.0003947576188221,0.000992063492063492,0.998015873015873,1.0,0.7934730895317513,0.8004412083238848,0.7765930742487692,0.6875,1.625,2.6666666666666665,0.20638066638066638,1.1998512798512797,2.8773306109290204,1.001984126984127,0.9996053981532633,1.0003946018467367,0.998015873015873,0.8004412083238848,1.625,1.1998512798512797
SVM,,3,1.0,1.0,0.0,0.0,1.0,1.0003150846790074,0.0,1.0,0.6930022573363431,0.7743392690284385,1.0,0.0,0.30699774266365687,2.9297005307626636,1.0,0.0003149854319237644,0.9996850145680762,0.0,0.8949594642227705,0.0,0.10478809674917143,0.49984977090062344,0.9997180119844906,1.0,0.0,-0.0059209046993019925,0.9996995418012469,0.0,0.8830867228451994,1.0,1.0,1.0,0.0001574927159618822,0.9996850145680762,1.0,0.9998425072840381,1.0003149854319238,1.0003150846790074,1.0,1.0,1.0,0.7939808607795569,0.7980427931135726,0.7743392690284385,0.5,2.0,1.0,0.20589291970641416,1.2022096459144853,2.9297005307626636,1.0,0.9996850145680762,1.0003149854319238,1.0,0.7980427931135726,2.0,1.2022096459144853
SVM,,4,1.0,1.001372683596431,0.0,0.0,1.0,1.0003145148608272,0.0,0.0,0.702247191011236,0.7829062433750265,1.0,3.0,0.29775280898876405,2.8968058115413386,0.9986291980808774,0.0003144159723313944,0.9996855840276686,0.0013708019191226869,0.8969748254707003,0.3333333333333333,0.10278659611992945,0.5004301999962799,0.9995768986672308,1.0,0.0,0.013727791225767609,0.9997003071851353,0.001160092807424594,0.8854754163625506,0.9993145990404386,1.0013708019191228,1.001372683596431,0.0001572079861656972,0.9996855840276686,1.0,0.9998427920138343,1.0003144159723314,1.0003145148608272,0.0006854009595613434,0.9986291980808774,1.0,0.7996110082409682,0.8052723655405357,0.7829062433750265,0.6666666666666666,1.6666666666666667,3.0,0.20026970255434676,1.1949662128688345,2.8968058115413386,1.0013708019191228,0.9996855840276686,1.0003144159723314,0.9986291980808774,0.8052723655405357,1.6666666666666667,1.1949662128688345
SVM,,5,1.0,1.001974983541804,0.0,0.0,1.0,1.0003945707070707,0.0,0.0,0.694954128440367,0.7785131100374573,1.0,2.6666666666666665,0.30504587155963303,2.8498393438464467,0.9980289093298291,0.00039441508243276413,0.9996055849175672,0.0019710906701708277,0.8926684977815339,0.375,0.1070396730322035,0.5006507156798794,0.9994365800408479,1.0,0.0,0.018270581901113154,0.9996235790107656,0.0016778523489932886,0.8812288501094818,0.9990144546649146,1.0019710906701709,1.001974983541804,0.00019720754121638207,0.9996055849175672,1.0,0.9998027924587836,1.0003944150824329,1.0003945707070707,0.0009855453350854138,0.9980289093298291,1.0,0.7938113131109504,0.8022856306588331,0.7785131100374573,0.6875,1.625,2.6666666666666665,0.20604277229591828,1.1980061985274295,2.8498393438464467,1.0019710906701709,0.9996055849175672,1.0003944150824329,0.9980289093298291,0.8022856306588331,1.625,1.1980061985274295
SVM,,6,1.0,1.0040431266846361,0.0,0.0,1.0,1.000709723207949,0.0,0.0,0.67003367003367,0.7488829069975125,1.0,2.5,0.32996632996632996,3.149577536369989,0.9959731543624161,0.0007092198581559739,0.999290780141844,0.004026845637583893,0.8947108603667137,0.4,0.1047652665019414,0.5013429374475405,0.9989421720733427,1.0,0.0,0.02751669308423235,0.9993226461955295,0.0033632286995515697,0.8814279079025944,0.997986577181208,1.004026845637584,1.0040431266846361,0.00035460992907798694,0.999290780141844,1.0,0.999645390070922,1.000709219858156,1.000709723207949,0.0020134228187919465,0.9959731543624161,1.0,0.7823722652001919,0.7753228096669563,0.7488829069975125,0.7,1.6,2.5,0.21736579823413568,1.2252010634643886,3.149577536369989,1.004026845637584,0.999290780141844,1.000709219858156,0.9959731543624161,0.7753228096669563,1.6,1.2252010634643886
SVM,,7,1.0,1.0006830601092895,0.0,0.0,1.0,1.0007067692790954,0.0,0.0,0.6790266512166859,0.7575666007449292,1.0,10.0,0.320973348783314,3.1128275997441888,0.9993174061433447,0.000706270109079532,0.9992937298909205,0.0006825938566552901,0.8963260135135135,0.1,0.10311311452317228,0.49994941668326937,0.9992961711711712,1.0,0.0,-0.0012561261394853718,0.9993247805536799,0.000574052812858783,0.8838829540176498,0.9996587030716724,1.0006825938566553,1.0006830601092895,0.000353135054539766,0.9992937298909205,1.0,0.9996468649454602,1.0007062701090796,1.0007067692790954,0.00034129692832764505,0.9993174061433447,1.0,0.7876763323650997,0.7827006377031724,0.7575666007449292,0.55,1.9,10.0,0.21204323165324315,1.2178602342601417,3.1128275997441888,1.0006825938566553,0.9992937298909205,1.0007062701090796,0.9993174061433447,0.7827006377031724,1.9,1.2178602342601417
SVM,,8,1.0,1.0026899798251514,0.0,0.0,1.0,1.0002356082619965,0.0,0.0,0.6777251184834123,0.7570067724474764,1.0,1.75,0.3222748815165877,3.0818754641330712,0.9973172367538564,0.0002355527638191468,0.9997644472361809,0.0026827632461435278,0.8952695578828987,0.5714285714285714,0.10457102672292545,0.5010217157920526,0.9995079777887116,1.0,0.0,0.03048059780865886,0.9997745716862038,0.0022688598979013048,0.8830867228451994,0.9986586183769282,1.0026827632461437,1.0026899798251514,0.0001177763819095734,0.9997644472361809,1.0,0.9998822236180904,1.0002355527638191,1.0002356082619965,0.0013413816230717639,0.9973172367538564,1.0,0.7864973381831555,0.7824555606005136,0.7570067724474764,0.7857142857142857,1.4285714285714286,1.75,0.21342295411975656,1.2177038547936623,3.0818754641330712,1.0026827632461437,0.9997644472361809,1.0002355527638191,0.9973172367538564,0.7824555606005136,1.4285714285714286,1.2177038547936623
SVM,,9,1.0,1.0012978585334198,0.0,0.0,1.0,1.000632711167352,0.0,0.0,0.702054794520548,0.7880490121950956,1.0,5.0,0.2979452054794521,2.742603984247909,0.998703823720026,0.0006323110970597456,0.9993676889029403,0.0012961762799740765,0.8908770693906305,0.2,0.10863588297497356,0.5002528237627429,0.9992955265938711,1.0,0.0,0.0063741989311605655,0.999397000075375,0.0011086474501108647,0.8799017981553978,0.9993519118600129,1.0012961762799741,1.0012978585334198,0.0003161555485298728,0.9993676889029403,1.0,0.9996838444514702,1.0006323110970596,1.000632711167352,0.0006480881399870382,0.998703823720026,1.0,0.7964659319555892,0.8111777251299175,0.7880490121950956,0.6,1.8,5.0,0.20329054422721282,1.1893093225044784,2.742603984247909,1.0012961762799741,0.9993676889029403,1.0006323110970596,0.998703823720026,0.8111777251299175,1.8,1.1893093225044784
